feature	X771297580338a662f0c1fb0000f33e3c	b9eadd7c15566af3bb15cee86f75e769	c49bc9c1c22dd48888d2e1e060306218	X1b91af1335f5b38083d553659b358c45	X0ed13e9a3209e5ef433060aacd9e16ad	f64933c998313b78c2179f488bfb0953	b1312478658160c25c92a75d5272c96d	X8878e25191e464f0a29c75e59a14a9c1	X92bb55d78fc8f3bad70bbc6b9034a795	fc3c9f86dc3321b88cc05450fa4d662a	X06a6e5bcf8c2b8dc026c93190ef43175	X3a7495f68945aa7071868ee6f0255243	X9132071c6a76ae971f847adc316f0af8	X265f63913fa0c782699945b493eeaeca	X1815597849cf47548b8456c4c080f334	X57f0e6566995476b5eae2b4237c930fd	d348b3e42b9cd325d1f0088462aedcf3	X07f847da0f14d338851bff36302b1d5d	X5aaba32e1583dee8243e66c42c2b5d8f	X6529f9e2b6de004f778a46eb4152553f	bfa34beed32ba71739902beda134f453	c5f3f2c2df993aa6d42e7a77918935df	X64c2b64c19934ba2360fe284744fd1ad	X130a8330de52a69354df4f227b62c052	X36e64f6a14c31701a814ed88d61c5cf7	f8975af07a433935c8615060ce6ae7d6	X087666690375b777048b392f8b3086a5	d3a7153014cbb497d7bd025e099be3fe	fe437dbf6f413de277ea1f26f2ee91d7	X43dc4561632b971be06fe9603e0864ad	X7a719f10db03cf19d136e08224ba0da9	dc0a91a3f930fef8628944f01c976b6a	X2fd96dc0d1649785e2b695005e5b6cbb	X81f53cd7f9d10322ad2f9e2e1f30a7cc	X18bbaffee20be0f8ffbf263c1b82da7d	X6da2b787d29350a11f29bcb992887a84	X7130d2759c244668bb8c5e95013d039a	f8f3495ffa8ad111c9a314f196b839e4	X42335451002e743fd705a300b373fb75	X5cf08d107f10bc4571dd491a9bcb59b3	X91ac12f2a71a81a4a145517e0667c7c4	X05b3c37966de355dc39930c4103ff589	X53b54658de0c46c18eda9f4c5a232b65	X8a303db3d6b466981499de25a5ec66d4	X01901d6f4c906a71e2488045523ca7c2	c91f61773a85a5101c797a8429bcb87e	X001f5b5d17a34cb4bb03f20e9b6dc5df	X7c9d107e91d815d347bc278420773c54	X824ecebeb43c725d47bbbcd1bd7d0348	da04216f075e5d1b2cddc09c16442df9	X8d7c014aca86872e7451df4c18536eab	a80bf7b1576855543aaeed1c9d8be02d	X05f8c43bb34deb40cbcc164e64410db6	f1767e229fc331132c66ba7f47cc3ea3	X4790469e65b73b73a8cee2300ea51fa7	X06a8b3896e4a86a7c3116e0f4243320c	a7e85c6aac48df33665b07f5620aeef2	ce8273b6d1fea2b1dca4e24ea7b6a20f	X0e21cc1bf0d4d2cf722112c5a4ae3134	X26b0599c6f3f889fc1441babff4f74cd	babe546a127e4bbe62e70c16fdffa445	X68a1c62a19d5dd68a1040859934424ab	X2cededbc6f5d2e4e6460d95dd642ab39	f929e8cafcf24c0b194d9e48dbc3b231	X4cc94dcec64fcf2693e3fd9bf39bf861	X04ed5d51a7dfe83b5376c26987e076cd	X06f459e94bb69e7b8f7bdffcea3e2dc2	X2dd19b4e6a7867a118b429880e0949d3	X6a506a10888b7f86ae1e463f5d186473	X000d78770aa3b46d4f84568a723d1c62	e3b9d440eb993245b3b1d99e260ecc19	f2ae9532a9ca729854cdf2c07064f994	X899577a10741d336f48d2be23f9b0be7	X5e22ac39af6385a9a5d7a57992e0d8ba	X110ad3992f825e7203f1923383607888	X86ec537716ccea996d29a025dbd0e0da	X932d0c1f666b3a433687e95af993451a	X7ef15f834ddeffade9a799c5697cc61a	X16d12481fde3cfa6a4db366d25411122	X68125101a0cb11e3324fde7378226ba1	X792add25fd6668fad2a952ef3b123c8b	X98eb701f5f4286f77b9e839055caf304	X25c1653a751b87e522eb1d73426f2d0b	fc89b71ba14dc877e9e8527e6ed60391	X7f6dec8c96033aba04deee885932a9a7	X80ab11a5d085a5bcce2d24702f32bef1	X3f9e29a1882407186ab82a472f22cf3c	X9f9df4b3b3d526b6b619dc40863ad440	X973fc25b140faf326d124b9e2b6c8abf	X4517bdd009f366580e3ea16dd9dce1a7	fbd1882d5055c77a88c20831b56943f3	X484cb0f953ccaafa5a0308ae49649e41	X73e5b567bf8428743df8b7f78c8ec1b0	df6598227bff6741eee326b1cfce64bc	b9abed8a2eca761efe3e1e92673141cf	X35fdc9ee28cfc2bbde8d1a15cbb278fe	X13fae76db728266d715f43da8b06cb88	X5585e9ecc7d66b7cd2bc1e2aa80c2470	X217e0615440425fc33232133073bbca1	X0603ad3948b90513ee2cc9eaea5fe011	e174d720ff388a11cfdb310730da02d6	X24e658af979937b9200c49292aa8d919	X3b482af565b56c1b175737c5a08f86fb	b3879d9217bbd709b5f87450728b376c	X699913be41bb8e0253dcbfa042984047	X8701bea1e2e80de700c6f7848103f86d	X900bca7fdfd6334ecb71c7d66951a14f	X15de8f3c7d606dc32447b7267f7c265e	X07b64b23fa88ace003944a6bd9ee7bb7	X027db393f177304c52d7ec941f8abcf2	X3362fd00f03d30b01ed4d6a0549440eb	X1a5a9a605e5854850568c0c6fbf6dc02	X9a5ad3e5c9abb12041ebce1cf20b2b3c	X2bb41e138153ad02a6fa5519b33bce6b	d4debe4c70fe5b905a42e3561015b680	ce7260fe3f31c7fa47ae17dc33d2b8f7	d00c0229d6c816a536d76703e1657694	X0a07b7b208f82e574548033057612667	f026bc3d92e943febaa74d620be5400d	dc64f4ef4d4f99019072896947b19e4a	X52587fe587b5a2f19c6d2c4bf275d9e3	X2f2ff15fe3d7d5b9f3eaf57c0085d696	cd97244e66c39dce8f4676f84c858217	f769025ae5e54c2b1c149e59018be56b	X2a65ea84af79ed5b12133b79a4316e73	d0d50837ea593505e44f737833bece1d	X6095f2881754dad1717ec230da3fdd17	X20ec2008e0cde12ae9db741e1fdbf894	X504687adb582701412c2398587d62e90	X91a87325405bbe801e6b80e84794a59c	b606c96aedd0a6e01aa38924a1e6ac97	X097138be3a15c87233cb01e6ee6a4da4	X99d3a570385395e7b7bbc7730e1e2241	cee9524606a8ab5eadbae08cbd21e830	X42f2c85e07acb225914a6f74539a7493	d00543d8297858e5fa92233bead584fb	X2440362c889061ed1e3336b6294559b9	X3a8cde26979f03989e6a8daa6b6afe3f	X4499b0901e611126af0d04752c158976	X6f6bb5719a47837bec3b21f081649fa1	X624bf43afb17a855a6d5c7b51078d497	X51aa2158188e220896f9ae6799b3799f	X70ac971d9d8650d6d1b756a39b8709c8	cfccfa9165148a389d5d226d7f97efff	X250ae434718610d409882ad11002f97d	X9b240322f8821ffba1a5f8bb330b0939	X45c8d14eb00ef2e9f7e2c5dd9f9e58bc	X7b73f487be48db4355bd16e9c7fcd104	d062c370afa965a780cca734ce7f438f	ad6578b29eaa8bbabaa2b32058cf16b9	X34b8adfd383e67b3a25385389ecc77de	feb2e37114daa6d2f4387811e83850ba	X14e5bc76eb89c574b800654364a9a6d2	X37bcb14fa58242d26a64d6e6f3c67665	d5cbbc9a01e17da0efbca098fa6736f9	X0d3b0b9d68763805793f9266323bf863
ERR4250650	0	0.0355329949238579	0	0.000499750124937531	0	0	0.014350616571717	0	0	0	0	0.00228310502283105	0.000861506652062078	0	0.0925925925925926	0.00516351118760757	0	0.00878155872667398	0	0.00815114150519808	0	0	0	0	0	0	0.00422609614368727	0	0	0.00495458298926507	0.00446096654275093	0	0	0	0.00105451861225351	0	0.0113935027683277	0	0.0319295348197082	0.0298507462686567	0.167731629392971	0	0.0255477470028938	0	0	0	0.00111152278621712	0	0.0107033639143731	0	0	0	0	0	0.0293677150485121	0.0479041916167665	0	0.00261665939816834	0	0	0.000922679461155195	0.089028746902601	0.0584343991179713	0.031488447071467	0.0228155339805825	0.00220972278023303	0	0.00291545189504373	0.0129551255128744	0.00458333333333333	0.000282959109193277	0	0	0	0.000234436606210439	0.00259762381297109	0	0	0	0.00602910602910603	0.0094749309119621	0.012881679389313	0.00817632420902951	0	0	0.0277061855670103	0	0	0	0	0	0.00117895763883243	0	0	0	0.000434766856273323	0	0	0	0	0	0	0	0	0	0.00334383640923413	0.0032	0.00842696629213483	0.00133003990119704	0	0	0	0.00203834885991971	0.0311986863711002	0.00163416795922889	0	0	0	0.00670530911475019	0.0254345061466723	0	0.0031478920890824	0	0.00649350649350649	0	0	0	0.00218181818181818	0.000226860254083485	0	0.00587260954675501	0	0.002945841830954	0	0	0.00180026162075352	0.0024010258928815	0.000797925393975663	0.00842105263157895	0	0	0	0.00116933870818845	0.00709219858156028	0.0169050715214564	0	0.0101526004360012	0	0.000891019141549144	0.00229734164752215	0.00896414342629482	0.00104166666666667	0.000177525297354873	0	0.000260994388620645	0
ERR4250655	0	0	0	0.00043311677494586	0.182700865765839	0	0.0319463474435711	0	0	0.00775193798449612	0	0	0.00914427774974463	0.00099009900990099	0.12962962962963	0	0.0139567341242149	0	0	0	0	0	0.00315141097264002	0.0265210608424337	0	0	0	0.0979381443298969	0	0	0	0	0	0.0344827586206897	0.0321628176737319	0	0.00564338603161897	0.0161645848640705	0	0	0	0	0.0458660603555188	0	0	0	0	0.0101255569056298	0.0290519877675841	0	0	0	0.166481687014428	0	0.000390701308849385	0.107784431137725	0	0	0.00330766192733017	0.0117647058823529	0	0.000425654824341375	0	0.000322407307898979	0	0.00015066291683407	0	0	0.000419991600167997	0	0.0772317595876514	0.0513683266038582	0.0117647058823529	0.0830729018694244	0.000191811768717632	0	0.0121072355145575	0.0499651081646895	0.0780389276533235	0	0	0	0	0.059662090813094	0	0.00558419243986254	0	0.00771604938271605	0.0510204081632653	0.00728929384965831	0.00617439516129032	0	0	0	0	0.00974602369479367	0	0.201058201058201	0	0	0	0	0	0.00606469002695418	0	0	0.00693333333333333	0	0.00494014820444613	0	0	0	0	0	0.00301905606027033	0.00129533678756477	0	0	0	0	0	0	0	0	0	0	0	0	0.0105652061187451	0.0380100614868642	0	0	0.00135961930659415	0.00840336134453781	0	0.00650166427063501	0.00144607241275818	0.00629791114530791	0	0	0.0105625937390305	0	0.00652367910884082	0	0	0	0	0.0100704037073345	0.0124988478200756	0	0	0.00864583333333333	0.0179103299998028	0.0140127388535032	0.0269259210926965	0
ERR4250658	0.0635838150289017	0.0177664974619289	0.00139357881760197	0.00116608362485424	0.0017800792944413	0.0404984423676012	0	0	0	0.0155038759689922	0.0124633431085044	0.0750380517503805	0.0277774359100587	0	0.148148148148148	0	0.0195394277739009	0.00164654226125137	0	0	0	0.157626935152106	0.00329465692594184	0.251170046801872	0.331213084961381	0	0	0.188144329896907	0.134920634920635	0	0	0	0	0.0517241379310345	0.0786670884741116	0	0.000253485424588086	0	0	0	0	0	0	0	0.0552147239263804	0.0684931506849315	0	0	0	0	0.0437956204379562	0.00965645311049211	0	0.00326104679602152	0	0.119760479041916	0	0	0.0054304897314376	0	0	0.000836107690670558	0	0	0	0	0	0	0	0	0.0392059138453821	0.0644806068763	0.0705882352941176	0.0171032445025286	0.0294963875450225	0	0.0697607379648314	0.0312630844382415	0.0264414248990084	0.12037422037422	0.0296091590998816	0	0.0245289726270885	0.0418866596268919	0.0513357778941854	0.0287800687285223	0.212157330154946	0.0108024691358025	0	0.0186788154897494	0.0177041330645161	0.000365883405154891	0	0	0.0366025340215861	0.00449259084815768	0	0.0846560846560847	0.072463768115942	0	0.164179104477612	0	0.0123339658444023	0	0.0467479674796748	0.0280367822005016	0	0	0	0.0558035714285714	0.155172413793103	0	0.000178258645544309	0	0.000941723908708176	0.0817188555981077	0.0466244725738397	0	0.0093278300129636	0	0	0	0.0258964143426295	0	0	0.0686813186813187	0.008274231678487	0.00145454545454545	0	0	0	0	0	0.176470588235294	0	0.00077709134708785	0.00125508171673351	0.0702174346698584	0	0	0	0.350767754318618	0.000769301781702926	0.0060790273556231	0	0.0503597122302158	0.000747430706944877	0	0.00194180723261745	0.0105021332458156	0	0.00104166666666667	0.00775193798449612	0	0.00378441863499935	0.320117474302496
ERR4254382	0	0	0	0	0	0	0	0.078125	0	0	0	0	0.638868718693464	0.271287128712871	0	0	0	0	0	0.000207232411149104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33893669535054e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162494548626254	0.0121445497630332	0.0147058823529412	0	0	0	0	0	0	0	0	0	0	8.03861105662719e-05	0.00016313879032587	0	0	0	0	0	0	0	0	0	0	8.88730892285816e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75037589323082e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356494684988333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411712292991674	0	0	0	0	0	0	0
ERR4254393	0	0	0	0.0816591704147926	0	0	0	0	0	0	0	0	0.00267067062139244	0	0	0	0.04675505931612	0	0	0.0204987393361655	0.0165745856353591	0	0	0.0046801872074883	0	0.047244094488189	0	0.0180412371134021	0	0	0	0	0	0	0	0	9.33893669535054e-05	0	0	0	0	0	0	0	0	0.00269080234833659	0	0	0	0	0	0.0265552460538533	0	0.00163052339801076	0.038939897115322	0	0	0	0.000394944707740916	0	0.00926370178999815	0.0738723947644457	0.0650496141124587	0.0373992477162816	0	0	0.152392291093087	0	0.0302393952120958	0	0.0051189875208602	0.00703536033280313	0	0.0114211034717882	0	0	0.0420870567886999	0.00530355896720167	0.00844656628718325	0.000623700623700624	0	0	0.0653883753999289	0.0584301302358325	0	0.0152491408934708	0	0	0.0306122448979592	0	0.00258316532258065	0	0	0.043360433604336	0.0328484279680901	0.00550704684612876	0	0	0	0	0	0	0	0	0.0142276422764228	0.0122178638029709	0	0	0.00551016530495915	0	0.172413793103448	0.0398009950248756	0.00620030071458466	0.0213464696223317	0.021992023044538	0.00197116467672899	0	0	0.00141556525755837	0.0479016532428995	0.00532859680284192	0.0115618840281251	0	0.0051948051948052	0.010593220338983	0	0	0	0	0	0	0.0116915422885572	0.0460004532064355	0	0	0.0069031614666304	0.0202995825489073	0.000512952038984355	0.00526315789473684	0.0326975476839237	0.000191466955994511	0	0.00556974489952919	0	0	0	0.00186857676736219	0.00793155690223688	0.00291885580852306	0.00426649163111257	0	0.00536458333333333	0.0179892301319605	0	0.00204445604419505	0.00881057268722467
ERR4254396	0	0	0	0.000666333499916708	0	0.0280373831775701	0.015252037210644	0	0.113636363636364	0	0.00244379276637341	0.0155251141552511	0.000676898083763061	0	0	0	0.0139567341242149	0	0	0	0	0.490094186424164	0.0329465692594184	0.0109204368174727	0.0131758291685597	0	0.0213065680577566	0.0206185567010309	0.301587301587302	0	0.0892193308550186	0	0.176630434782609	0	0.0184540757144364	0	9.33893669535054e-05	0	0	0	0	0	0	0.130909090909091	0.049079754601227	0.0144324853228963	0	0	0	0	0.0182481751824818	0.01652739090065	0	0	0	0	0	0	0.000987361769352291	0	0	6.99290068560831e-05	0	0.000322407307898979	0.0233009708737864	0.00190839694656489	0.0159982141528388	0	0	0.02	0.0101318653757729	0.00846282474815449	0	0.017444172964373	0.000319686281196053	0.0654516032874846	0.00980109541654656	0	0.00477414616232097	0.0162162162162162	0.00605342808264245	0.00429389312977099	0.0275506576608603	0.00844772967265047	0.0178103719224725	0.0128865979381443	0.0119189511323004	0	0.0510204081632653	0	0.00447328629032258	0.0256118383608423	0	0	0.00187705302674801	0.0678236295786385	0.133333333333333	0	0.0260869565217391	0	0	0	0	0.0488544474393531	0.0203252032520325	0.109832165134075	0.0442666666666667	0	0.0393311799353981	0	0	0.0447761194029851	0.0161750344891727	0.0164203612479475	0.0344837137159318	0.00647668393782383	0.00654008438818565	0	0.00749504552159855	0	0.029603315571344	0.00458945014856874	0.0119521912350598	0.0207792207792208	0.0360169491525424	0	0	0.0276363636363636	0.0930127041742287	0.0737842370039128	0.0260502936304773	0.0194029850746269	0	0.0280112044817927	0	0.0361217961171336	0.0143788709721426	0.0173263799834715	0	0	0.00689281041580241	0	0.0316336892636243	0.0800405268490375	0.176853055916775	0	0.0431641233260666	0.0435790036538633	0.0945463483577595	0.0393829996718083	0.048804780876494	0.0225	0.00325463045150601	0	0.00648136065074601	0
ERR4254420	0.0404624277456647	0.0050761421319797	0	0.0143928035982009	0.00938587264341775	0.00623052959501558	0.0341818706281099	0	0	0	0.00195503421309873	0.0246575342465753	4.92289515464044e-05	0.0099009900990099	0	0.0275387263339071	0.00348918353105373	0.00329308452250274	0	0.0830656581355991	0	0	0	0	0	0	0.324176791688678	0	0	0.0330305532617671	0.0304832713754647	0.0211920529801325	0.0244565217391304	0	0.00727617842454919	0.0566343042071197	0.0560603028483757	0.0903747244673034	0.0525736306083127	0	0.0447284345047923	0	0.0694295163290616	0.12	0	0.014187866927593	0.00592812152649129	0.00850546780072904	0.406727828746177	0.229333333333333	0.0437956204379562	0	0	0	0.00732564954092596	0	0.123745819397993	0.00401221107719145	0.00394944707740916	0	0.00730762133234914	0.0150316960824554	0.00294009555310548	0.0829661472326706	0.00898058252427184	0.00462032944957814	0.000595282387082372	0	0.0380577003844539	0.035	0.000106109665947479	0.000183531139116603	0	0.00164782089891471	0	0.0527615722011668	0.0141251081003171	0.00460572226099093	0.0038560411311054	0.0260914760914761	0.0785629688116857	0.0286259541984733	0.015130643441166	0.00844772967265047	0.0110005238344683	0.00708762886597938	0	0.00617283950617284	0.0408163265306122	0.0123006833712984	0.00913558467741936	0.0100414667859176	0.0232638888888889	0.024390243902439	0	0.0216296510995978	0.0416666666666667	0	0.0550724637681159	0	0	0.0639204545454545	0	0.0835579514824798	0.016260162601626	0.03112340042441	0.00506666666666667	0.0269662921348315	0.0121603648109443	0	0	0.0746268656716418	0.0345434253561298	0.303776683087028	0.0123808996233104	0.00371705339040324	0.00738396624472574	0	0.010251672602107	0	0.0746003552397869	0.0103556823865141	0	0.0831168831168831	0.0211864406779661	0	0.0295508274231678	0.0945454545454545	0.00956053927923256	0.00335382895472331	0.00105405812377654	0.0101990049751244	0.0151824155903014	0	0.0181818181818182	0.0744323995285646	0.00409265777195711	0.0026787495369183	0	0.0844686648501362	0	0	0.0389266701541681	0.268490374873354	0	0	0.0298972282777951	0.0245967382586222	0.0123144990321689	0.0502133245815556	0.0278884462151394	0.0283854166666667	0.00287985482375683	0	0.00147896820218365	0
ERR4254431	0	0	0.103553625984885	0.0201232716974846	0.0063921029209483	0	0.000432681906684935	0	0	0	0.0119745845552297	0.00593607305936073	0.000381524374484634	0.193564356435644	0	0	0.0125610607117934	0	0	0.0351086243221773	0	0	0.00200544334622547	0	0	0	0	0	0	0	0.0148698884758364	0.0119205298013245	0	0	0.00284720025308447	0.00809061488673139	0.00466946834767527	0.017634092578986	0.0228461326727223	0	0	0.0139360978925901	0.00334849111202976	0	0	0.000978473581213307	0	0	0	0.00237037037037037	0	0	0	0.00733735529104843	0.00514423389985023	0	0.020066889632107	0	0.000592417061611374	0.0117647058823529	0.00402288245063665	0.116711512442803	0	0	0.0174757281553398	0.00723182000803536	0.00945010789493266	0	0.227118534552386	0	0.0031286274232393	0.00652555161303479	0	0.000852321154611057	0	0.000596175957075331	0	0.00390788555478018	0.0038560411311054	0.000415800415800416	0.0013159626266614	0	0.000799857803057234	0.00211193241816262	0	0.00493986254295533	0	0	0	0	0.00189012096774194	0.00703309212131068	0	0.035230352303523	0	0.0045650519908699	0	0	0	0	0	0	0	0.0057277628032345	0	0.00122178638029709	0	0.0123595505617978	0.0133003990119704	0	0	0.0199004975124378	0.0458279726566738	0	0.00661976512297806	0.000394232935345799	0	0	0.00680961392320186	0	0.00651272942569568	0.00556029537230443	0	0.025974025974026	0.0127118644067797	0	0	0.0203636363636364	0.00243064557946591	0	0.0514982683330824	0.222636815920398	0.146159075458872	0	0	0.00344510497208947	0.0272571007612343	0.0171268986349776	0	0.0980926430517711	0	0	0.0132012185740222	0	0	0	0.00940516972905637	0.0138133856162552	0.00439364611177682	0.00295372497538563	0.0308764940239044	0.00546875	0.0104345424778586	0	0.00504589151333246	0
ERR4254433	0	0	0.000482392667631452	0.0526736631684158	0	0.0186915887850467	0.000504795557799091	0	0	0	0.169354838709677	0.0526636225266362	0	0	0	0	0.0823447313328681	0	0	0	0	0	0.0315141097264002	0.0280811232449298	0.084961381190368	0.177165354330709	0	0.13659793814433	0	0	0	0	0	0.0862068965517241	0	0	0	0	0	0	0	0	0.000351384869780901	0.0345454545454545	0	0.00758317025440313	0	0	0	0	0.0328467153284672	0.162674094707521	0.13873473917869	0	0	0	0	0.00104666375926734	0.00197472353870458	0.0294117647058824	0	5.77674404463295e-05	0	0	0	0	0	0	0	0	0.0080579037231631	0.0213303968351075	0	0.0372180237513495	0	0	0.100893629287979	0.44089323098395	0.263863385971355	0	0.00157915515199368	0	0.000511020263064344	0.101724744808166	0	0.0418814432989691	0.0172824791418355	0	0.397959183673469	0.162186788154897	0.092741935483871	0	0	0	0	0.0457592116227673	0	0	0	0	0.0447761194029851	0	0	0	0	0.000514436370651405	0.0786666666666667	0.00898876404494382	0.0393311799353981	0	0.120689655172414	0	0.000116255638398462	0	0.00354531353866608	0.0239355710745663	0.0976793248945148	0.148305084745763	0	0	0	0	0	0	0.13771186440678	0	0	0	0.0753824215711693	0	0.00105405812377654	0	0	0	0	0.000556915465412959	0	0.0316035450685361	0	0	0.175702843284297	0.0307101727447217	0.0309259316244576	0	0	0.100719424460432	0.0206789162254749	0.00187149095446039	0.0513841521491996	0	0	0	0.0460382271140304	0	0.311453303753969	0.0394028389623103
ERR4254434	0	0	0.00353754622929731	0	0.0169107532971923	0	0.109540636042403	0	0	0	0.0290811339198436	0.157838660578387	0.000135379616752612	0	0	0.0240963855421687	0.0600139567341242	0	0	0	0	0	0.00572983813207277	0.0140405616224649	0.0159018627896411	0	0	0	0	0.0074318744838976	0	0.0754966887417219	0	0	0	0.00485436893203883	0.00936561937162297	0	0	0	0	0	0.0114096734187681	0	0	0.00831702544031311	0	0.0550830295666262	0.0305810397553517	0.00977777777777778	0	0	0	0.0233164845915539	0	0	0	0.00401221107719145	0.00977488151658768	0	0	6.99290068560831e-05	0	0	0	0	0	0	0	0	0.0430548008192952	0.0113789306252294	0	0.25410534689471	0	0	0.00778322283078697	0.0506629448709002	0.00973191333088505	0.0273388773388773	0	0	0.0109313899751155	0.0953889475536783	0.00733368255631221	0.00859106529209622	0.0435041716328963	0	0	0.00318906605922551	0.0126008064516129	0.008903162858769	0.096875	0.040650406504065	0.678554669169404	0	0.108333333333333	0	0	0.315457413249211	0	0	0	0.0131401617250674	0	0.0313163140634043	0.00293333333333333	0	0.00931027930837925	0	0	0	0.00376668268411018	0.22495894909688	0	0.325861680558684	0.0654008438818565	0.271186440677966	0.00189238723905172	0	0.00177619893428064	0.000970845223735695	0	0	0	0	0	0	0	0	0.0263514530944135	0.00746268656716418	0	0.0196078431372549	0	0.00046625480825271	0.00158249433849008	0.00270724687241743	0	0	0.00194658071927753	0.0321497120921305	0	0	0	0.0251798561151079	0	0	0.00192951731342366	0.00426649163111257	0	0.00463541666666667	0.0160759019271357	0.0267515923566879	0.00204445604419505	0.022515907978463
ERR4254439	0	0	0	0	0	0.0218068535825545	0.000829306987812793	0	0	0	0.121212121212121	0.00867579908675799	0.000369217136598033	0	0	0.0327022375215146	0.0160502442428472	0	0	0	0.0193370165745856	0	0.00630282194528005	0	0	0	0.000352174678640606	0	0.0396825396825397	0	0	0	0	0	0.0118106084572393	0	0.0386365152424788	0	0	0.0223880597014925	0	0	0.126271186440678	0	0.0736196319018405	0.000978473581213307	0	0.023086269744836	0	0	0.0766423357664234	0	0	0.00962008804826349	0	0	0	0	0.00350513428120063	0	0	0.000112494489290221	0	0	0	0	0	0	0	0	0.0721192029556365	0.0637056976222521	0	0.0299448832320018	0.0588009633213273	0	0.0270971461516287	0.0577808792742498	0.0299302240176276	0.0721413721413721	0.00513225424397947	0	0.000222182723071454	0.0640619500175994	0	0.00536941580756014	0.0208581644815256	0	0.0255102040816327	0.0154897494305239	0.00069304435483871	0.061671680624441	0	0	0.0342562177381511	0.0288033042281077	0	0	0.063768115942029	0.0126182965299685	0.0298507462686567	0	0.0047438330170778	0	0.00813008130081301	0.000771654555977108	0.0434666666666667	0.0747191011235955	0.0497814934448033	0	0	0.0298507462686567	0.0012323097670237	0	0	0.00146429375985582	0.0791139240506329	0	0.00454470951110846	0	0.0029603315571344	0	0	0.0194805194805195	0	0	0	0.016	0.016204303863106	0.00950251537171604	0	0.0509950248756219	0.0605030591434398	0	0.00826446280991736	0.000880703526699564	0.0194537666093695	0.00424610298937049	0	0	0.00293582665858251	0.00671785028790787	0.017355448195218	0.0455927051671733	0	0	0.00174400498287138	0	0.0203951209020801	0	0	0.07671875	0.0903801013866698	0.00636942675159236	0.0254034538257427	0.0141948115516397
ERR4254445	0	0	0.00337674867342016	0.000466433449941696	0	0.0373831775700935	0.000288454604456624	0	0	0	0	0	0.000209223044072219	0	0	0	0	0	0	0.00025904051393638	0	0	0.619395502077066	0	0	0	0	0.103092783505155	0	0	0	0	0	0	0	0	0.0351811086651991	0	0	0	0	0.0169952413324269	0	0	0	0	0	0.285945727014986	0.116207951070336	0.0225185185185185	0	0.275580315691736	0	0	0	0	0.133779264214047	0.00104666375926734	0.00419628751974724	0	0	0.000224988978580441	0	0	0	0	0	0	0	0	0.000180064887668449	0.000203923487907337	0	0	0	0	0.0204669933698472	0.0154919748778786	0	0	0	0	0	0.00105596620908131	0	0	0.0160905840286055	0	0	0.00227790432801822	0	0	0	0.048780487804878	0	0	0	0	0	0	0.253731343283582	0	0	0.0336927223719677	0	0	0.0234666666666667	0	0.00646019380581417	0	0	0	0	0	0	0.32884658706916	0	0	0.00376987379118177	0	0	0	0	0.0753246753246753	0	0	0.00472813238770686	0	0.0194451646357272	0	0	0	0	0.210084033613445	0	0	0.0887288204960301	0.00116839075546436	0	0	0.363978683345566	0	0	0	0	0	0	0	0.0186991120533383	0	0	0	0.0165690277531215	0.103184713375796	0	0
ERR4254447	0	0	0	0.00899550224887556	0.00364107128408447	0	0.000685079685584481	0	0	0	0.00342130987292278	0.0628614916286149	8.61506652062078e-05	0.00396039603960396	0	0.103270223752151	0.0139567341242149	0	0	0.0941698614996719	0	0	0	0	0	0	0.166754710336327	0	0	0.0346820809248555	0	0.0543046357615894	0.0951086956521739	0	0.00485078561636613	0	0.036168367687279	0.0227773695811903	0.0346820809248555	0.0597014925373134	0	0.00305914343983685	0.0173832162050434	0.00727272727272727	0.0306748466257669	0.0159001956947162	0.0166728417932568	0	0	0.00474074074074074	0	0	0	0.000652209359204305	0	0	0	0.000261665939816834	0.00232030015797788	0	0.0363535707695147	0.0199176053875739	0	0.0699623858140785	0.0735436893203884	0.0572016874246685	0.0244065778703773	0.328717201166181	0.0369915678609505	0	0.0040385981948495	0.00915616460703944	0	0.00409114154213308	0.000106562093732018	0.0450538687561214	0.00547708273277602	0	0.00238707308116048	0.0141372141372141	0.0867219370969864	0.127862595419847	0.0969827586206897	0.0100316789862724	0.0576217915138816	0.0657216494845361	0.175208581644815	0.00308641975308642	0	0.00637813211845102	0.0424647177419355	0.01845678510448	0.0284722222222222	0.173441734417344	0.00985452839042703	0.0228977210970617	0	0	0.0956521739130435	0	0	0.0639204545454545	0.00759013282732448	0.0259433962264151	0.0447154471544715	0.025078773069256	0	0	0.0182405472164165	0	0	0.0248756218905473	0.00760311875125944	0	0.016978728118768	0.000957422842982654	0	0	0.10314255487178	0	0.0213143872113677	0.0523079638727899	0	0.0324675324675325	0	0	0.033096926713948	0.0156363636363636	0.00709748509204045	0.0150922302962549	0.00978768257792501	0.0099502487562189	0.0410151824155903	0	0.0330578512396694	0.00595770032767352	0.0276663665384301	0.0219429483343307	0	0.0299727520435967	0	0	0.0204018832507616	0.177304964539007	0.0754226267880364	0	0.0861413889753971	0.0226361286872828	0.0179309921037269	0.042336724647194	0	0.0230729166666667	0.00516795865633075	0	0.00317543172821784	0
